time,lon,lat,ug1_Hs,ug2_Hs,radar_Hs,ug1_Tp,ug2_Tp,radar_Tp,wind_ms
2021-12-06 08:00:42.100,-77.34786111666666,25.430500734166667,1.190203478292827,1.232144718336205,6.777805178668159,6.666666666666667,5.999999999999999,20.0,6.602037037037038
2021-12-06 08:30:42.600,-77.36462321458335,25.45075106291667,1.2832480482377968,1.1587858551461205,3.7741865864071213,6.206896551724138,5.999999999999999,10.0,5.234472222222222
2021-12-06 09:00:43.400,-77.3836882275,25.46477200958334,1.3527435281375093,1.102756532960767,5.492730428213226,6.206896551724138,6.206896551724138,8.181818181818182,5.041555555555555
2021-12-06 09:30:42.500,-77.40377018958334,25.477109664583338,1.2218649798836303,0.9663150666494111,5.562857645555766,7.826086956521738,6.206896551724138,13.846153846153845,4.8936527777777785
2021-12-06 10:00:43.100,-77.42328365875001,25.4879034425,1.1513280044558176,0.9198861231448151,5.692164537682782,7.826086956521738,6.428571428571429,11.999999999999998,4.516393518518519
2021-12-06 10:30:42.600,-77.44166097541667,25.49734431666667,1.13393155221635,0.8377582340062811,6.600498326333366,7.5,5.625,11.999999999999998,3.742583333333334
2021-12-06 11:00:42.500,-77.45789188333333,25.505834656250002,1.0335146276021348,0.7809099490171875,3.759601721482197,7.5,7.199999999999999,8.181818181818182,3.2988749999999993
2021-12-06 11:30:42.500,-77.47294859833333,25.5143197725,1.0624771518165945,0.8142767905871707,6.317400056889383,7.5,5.625,8.181818181818182,3.61825925925926
2021-12-06 12:00:43.600,-77.48730712875,25.523348967083333,1.0515881409685472,0.7811446795365605,7.863470953741538,7.5,5.294117647058823,13.846153846153845,3.603254629629629
2021-12-06 12:30:42.600,-77.50283344708333,25.532689225416664,0.9087624873825736,0.6816986532820348,7.6624271671715425,5.806451612903226,5.142857142857142,20.0,4.319189814814815
2021-12-06 13:00:42.400,-77.52142260250001,25.541148352916668,0.9716756207459615,0.6729206212604008,8.258389042236818,5.806451612903226,8.181818181818182,15.0,4.709310185185185
2021-12-06 13:30:42.600,-77.54167202166667,25.54705128,0.9529263834309749,0.6992199248716312,11.356618567878519,5.806451612903226,5.454545454545454,9.0,4.595703703703704
2021-12-06 14:00:42.500,-77.56369333083333,25.551679464999996,0.9064508382672216,0.6984258278218872,11.405059241592395,6.206896551724138,5.999999999999999,10.588235294117647,4.417791666666667
2021-12-06 14:30:42.700,-77.58707649958335,25.555797067916668,0.8863630070303203,0.684858643945331,1.6951287217181243,8.571428571428571,8.571428571428571,6.428571428571429,4.154138888888889
2021-12-06 15:00:42.700,-78.01252130458334,25.56080300666667,0.8118842029511014,0.6148983530693448,0.7226801918585692,9.0,8.571428571428571,8.571428571428571,4.655722222222222
2021-12-06 15:30:42.500,-78.03875103666667,25.566428677916672,0.696475376370115,0.5865922619309021,0.6847005104141551,6.666666666666667,6.206896551724138,6.206896551724138,4.8657870370370375
2021-12-06 16:00:42.500,-78.06491635041667,25.573817340833333,0.7071765657867312,0.644219118985563,0.7502783940205887,8.571428571428571,6.428571428571429,6.428571428571429,4.801481481481482
2021-12-06 16:30:42.500,-78.08949886041667,25.583625059583337,0.6461982156950475,0.6189600802699239,0.711659088894506,6.666666666666667,6.206896551724138,6.206896551724138,4.83363425925926
2021-12-06 17:00:42.500,-78.11229150125,25.59394763166667,0.5498558971139965,0.5184216299016551,0.6277933923196043,8.571428571428571,5.625,5.625,5.157305555555555
2021-12-06 17:30:42.500,-78.13183760291666,25.783156060833335,0.6428930893255678,0.4343962473864731,0.5120040512920713,8.571428571428571,4.285714285714286,8.571428571428571,4.945097222222222
2021-12-06 18:00:42.600,-78.13941356,26.001154184166666,0.7602930485664176,0.5760886735875377,0.6352673524088824,3.6734693877551017,6.428571428571429,6.428571428571429,6.822819444444445
