time,ug2_Hs,ug2_Tp,ug2_Tp_ds,ug2_Tm01,ug2_Tm01_ds,ug2_Tm02,ug2_Tm02_ds
16/10/2021 13:30,1.592272206,9.473684211,7.593934605,7.204625488,6.087537756,6.640892794,5.80255303
16/10/2021 14:00,1.731552281,9,6.936548912,7.673274738,6.082053526,7.143204675,5.811413058
16/10/2021 14:30,1.749585136,9,7.060926715,7.313648202,5.658954358,6.797011701,5.394079613
16/10/2021 15:00,1.638405157,9.473684211,7.398074169,7.418261408,6.250954916,6.851842085,5.972055945
16/10/2021 15:30,1.819869003,10,7.75933735,7.592017957,6.212144109,7.087481232,5.993507083
16/10/2021 16:00,1.662937633,9,6.8451663,7.5861728,6.072934846,7.034947018,5.821410848
16/10/2021 16:30,1.77492675,11.25,9.249886748,7.622471097,6.010844311,7.092017719,5.73092984
16/10/2021 17:00,1.729860427,10,7.954625303,7.458113196,6.126747162,6.904096566,5.864909429
16/10/2021 17:30,1.801360197,9.473684211,7.235655214,7.667118858,6.056372305,7.144156352,5.828116705
16/10/2021 18:00,1.728748433,10.58823529,8.497546887,7.660060553,6.303496311,7.107559788,6.082050255
16/10/2021 18:30,1.473006354,8.571428571,6.467991794,7.512332888,6.067056822,6.952639274,5.791488703
16/10/2021 19:00,1.750448698,9,6.980356321,7.544202051,6.099841347,7.041449252,5.859004414
16/10/2021 19:30,1.698821872,9,6.998857937,7.338136665,6.368067765,6.798218424,6.121438423
16/10/2021 20:00,1.563850062,7.826086957,5.80035518,7.140238932,5.979602462,6.62765105,5.740928697
16/10/2021 20:30,1.649037246,11.25,9.3328912,7.5789543,6.088162843,7.027202481,5.780497165
16/10/2021 21:00,1.649831214,10.58823529,8.411659007,7.555906995,5.555032249,7.031068555,5.3131615
16/10/2021 21:30,1.664573856,10,7.951503161,7.506032185,6.018245904,6.918083232,5.755080489
16/10/2021 22:00,1.644028239,8.181818182,5.999624059,7.325459718,5.575292776,6.841209997,5.32575679
16/10/2021 22:30,1.585701585,10,8.053362854,7.474563993,5.874904098,6.963445645,5.637450721
16/10/2021 23:00,1.599758513,9.473684211,7.533918024,7.400058726,5.877098881,6.8539298,5.585138088
16/10/2021 23:30,1.58414077,9.473684211,7.871305816,7.240509924,5.952244196,6.731310092,5.631344986
17/10/2021 00:00,1.680981234,10,7.829734954,7.703748851,6.10238715,7.17817633,5.879758127
17/10/2021 00:30,1.536462927,9,7.107035288,7.278899945,5.518377894,6.777009414,5.232089962
17/10/2021 01:00,1.419500701,9.473684211,7.516325127,7.141097424,5.87115004,6.63332405,5.636340019
17/10/2021 01:33,1.632517855,9.333333333,7.381102703,6.93656498,6.441919648,6.490296563,6.239296829
17/10/2021 02:00,1.591535327,9.473684211,7.551672733,7.554022338,5.751197828,7.021859843,5.465341403
17/10/2021 02:30,1.474229569,9.473684211,7.567736407,7.23748235,5.634918316,6.754523874,5.365266756
17/10/2021 03:00,1.540902834,8.571428571,6.607468325,7.289451401,6.025735874,6.747101008,5.724346851
17/10/2021 03:30,1.500355405,9.473684211,7.605551552,7.703266687,5.73889267,7.138364582,5.396464891
17/10/2021 04:00,1.500321156,9.473684211,7.619576712,7.265190434,5.582842279,6.738780359,5.289654433
17/10/2021 04:30,1.540635706,10,8.194253636,7.522008483,5.655773576,6.989526024,5.369303299
17/10/2021 05:03,1.365783378,9.307692308,7.471414971,7.055109813,5.73978668,6.591752124,5.556940757
17/10/2021 05:30,1.584806213,7.826086957,5.898490731,7.426331833,5.878659546,6.889894483,5.632578774
17/10/2021 06:00,1.364340499,9.833333333,8.070123854,7.518721578,5.905074669,6.93702957,5.633643125
17/10/2021 06:30,1.477765515,9.473684211,7.722401093,7.562892867,5.733664443,7.048465275,5.43188594
17/10/2021 07:00,1.404519583,8.571428571,6.727939925,7.146032887,5.248287801,6.632232311,4.988334843
17/10/2021 07:30,1.46861069,9.473684211,7.635049671,7.301870962,5.498893941,6.813090189,5.225151073
17/10/2021 08:00,1.440108071,9.473684211,7.553007567,7.304265335,5.533597658,6.817162252,5.267931924
17/10/2021 08:30,1.48773085,8.571428571,6.347811273,7.317235317,5.656137977,6.840423454,5.445709443
17/10/2021 09:00,1.51042067,8.181818182,5.593232622,7.253794983,5.719309759,6.71647041,5.539391555
17/10/2021 09:30,1.488698564,10,7.761004992,7.319391427,5.968004617,6.823874512,5.782047827
17/10/2021 10:03,1.384134198,8.181818182,5.489057236,7.177717547,6.093265821,6.615642773,5.943714003
17/10/2021 10:30,1.506343466,10,7.690188236,7.041568936,6.058804392,6.516348955,5.850031981
17/10/2021 11:00,1.620471601,10,7.871104407,7.494972558,6.163239293,6.966464446,5.979969865
17/10/2021 11:30,1.385155641,7.2,4.691371033,7.081483871,5.674893422,6.551697051,5.466700877
17/10/2021 12:00,1.566404992,7.2,3.952717449,7.144150786,5.457062934,6.670883131,5.275293512
17/10/2021 12:30,1.514053767,6.923076923,4.118042045,7.091425687,5.745633536,6.650684636,5.568296729
17/10/2021 13:00,1.398558019,9,6.890439564,6.758763857,5.709443289,6.294370319,5.516087737
17/10/2021 13:30,1.41303405,10,7.874778848,6.96067219,5.896787934,6.485734716,5.674571339
17/10/2021 14:00,1.350481444,7.5,4.559989675,7.078957757,5.480511851,6.577462315,5.290031523
17/10/2021 14:30,1.475965897,10,7.998344904,7.091470465,5.425127774,6.62395863,5.182475118
17/10/2021 15:00,1.277508195,9,7.140343189,6.738518361,5.728582854,6.243769477,5.43484103
17/10/2021 15:30,1.318754561,9.473684211,7.717090683,6.901583998,5.43273756,6.411930553,5.113535368
17/10/2021 16:00,1.298088193,9,7.19889742,6.813492555,5.312812205,6.32808612,5.014727346
17/10/2021 16:30,1.278678433,6.666666667,4.301438501,6.437621401,5.180859768,6.043949801,4.967960034
17/10/2021 17:00,1.264326622,9,7.131600528,6.638915218,5.26916806,6.163141851,5.008318911
17/10/2021 17:30,1.27580787,10,7.706942269,6.918512157,6.168873548,6.41532245,5.954225023
17/10/2021 18:00,1.396925856,9,6.809933893,6.894743818,5.735640935,6.425457379,5.508765966
17/10/2021 18:30,1.335726926,8.571428571,6.753094578,6.785257611,5.190075781,6.291089425,4.931879924
17/10/2021 19:00,1.221373012,9.473684211,7.245056304,6.772342374,5.909501685,6.288452989,5.690359335
17/10/2021 19:30,1.322732694,7.5,5.199880638,6.769201923,5.547344534,6.296211752,5.324590218
17/10/2021 20:00,1.280570426,7.2,5.229397444,6.290424052,5.257277441,5.871861586,5.018363547
17/10/2021 20:30,1.217017482,9,7.333491685,6.490248236,4.883576639,6.040148458,4.621678027
17/10/2021 21:00,1.360372333,9,7.338904092,6.617842234,4.983166176,6.158789748,4.696373346
17/10/2021 21:30,1.19094837,9,7.322268238,6.645118171,5.640813236,6.171245156,5.37652627
17/10/2021 22:00,1.124687466,8.571428571,6.755499078,6.573170207,5.455448312,5.998128498,5.14777078
17/10/2021 22:30,1.145332868,8.571428571,6.712077326,6.549345821,5.748692752,6.054193442,5.488660804
17/10/2021 23:00,1.197154722,7.826086957,6.099126774,6.624747619,5.322621414,6.130725142,5.032940347
17/10/2021 23:33,1.175880858,8.181818182,6.607905522,6.363329697,4.999709866,5.881490664,4.677285828
18/10/2021 00:00,1.170449217,6.642857143,4.657869094,6.475704398,5.093142681,6.102434487,4.890108437
18/10/2021 00:30,1.220794923,8.571428571,6.829818,6.5659826,5.229500708,6.077986209,4.954067575
18/10/2021 01:00,1.233003596,8.571428571,7.288087809,6.113729293,4.361577037,5.666731995,3.997969393
18/10/2021 01:30,1.379218016,8.571428571,7.01227353,6.648650618,4.781355009,6.219615554,4.51234352
18/10/2021 02:00,1.246835702,8.181818182,6.730597776,6.205460118,4.78114327,5.774980061,4.494431728
18/10/2021 02:30,1.227982742,8.181818182,6.432027574,6.261433959,5.121244451,5.839662697,4.870709544
18/10/2021 03:00,1.264858284,7.826086957,5.311264638,7.027845742,5.688766459,6.516729393,5.515950154
18/10/2021 03:30,1.332772547,6.923076923,4.449131859,6.66396622,5.094237869,6.240228224,4.919070256
18/10/2021 04:00,1.286298359,8.571428571,6.279944835,6.693295155,5.996744681,6.250996663,5.822824625
18/10/2021 04:30,1.266484372,9,6.934966439,6.337166021,5.493497688,5.898554614,5.240817203
18/10/2021 05:00,1.233911411,9,7.219854699,6.279173596,5.103165405,5.850808348,4.865922039
18/10/2021 05:30,1.28615271,8.181818182,6.526390176,6.315048903,4.626223218,5.879130527,4.348811916
18/10/2021 06:00,1.260380226,8.571428571,6.602054447,6.393752097,5.382742625,5.967471237,5.159155525
18/10/2021 06:30,1.260656719,8.571428571,6.407056424,6.47535355,5.915350304,6.034880446,5.71016152
18/10/2021 07:00,1.17982776,8.571428571,6.480354355,6.212331135,5.624485429,5.785864259,5.429482982
18/10/2021 07:30,1.261842519,6.428571429,6.831685442,6.289744283,5.383599777,5.872862062,5.19348582
18/10/2021 08:00,1.237972868,8.181818182,6.424954804,6.441576687,5.221127573,5.989663647,4.974898603
18/10/2021 08:30,1.206738508,7.2,5.320171378,6.364684525,4.920528983,5.963208022,4.697326476
18/10/2021 09:00,1.293004404,6.923076923,4.493895417,6.443322427,5.297538825,6.027448882,5.121179507
18/10/2021 09:30,1.2978242,6.666666667,7.001988568,6.664497193,6.057732323,6.228375517,5.877014347
18/10/2021 10:00,1.367479185,9.473684211,6.961797358,6.62527246,5.924565273,6.185089485,5.757268818
18/10/2021 10:30,1.336399991,9,6.728917111,6.507703812,5.684583133,6.10755304,5.502361297
18/10/2021 11:00,1.309330365,7.5,4.49884725,6.640697493,5.843795822,6.27558333,5.717662712
18/10/2021 11:30,1.450335723,9,6.364871055,6.569514014,5.605383648,6.156140682,5.465393678
18/10/2021 12:00,1.398576736,6.666666667,5.741531088,6.460447663,6.190615537,6.110699912,6.019027117
18/10/2021 12:30,1.480008296,6.666666667,5.104022883,6.634260911,5.883840146,6.269770292,5.746908619
18/10/2021 13:00,1.66501721,6.923076923,6.790830435,6.920291592,5.909820674,6.565017751,5.786488703
18/10/2021 13:30,1.679621608,7.826086957,4.378476769,7.219126841,5.542916473,6.820727735,5.434566004
18/10/2021 14:00,1.765197241,7.2,5.057429426,7.053418851,5.532204179,6.689998861,5.428113207
18/10/2021 14:30,1.629873764,7.5,4.296692979,6.818946996,5.695952092,6.458107769,5.563460712
18/10/2021 15:00,1.748676214,9,6.172349711,7.19029599,5.514275291,6.821411921,5.405899262
18/10/2021 15:30,1.601420012,7.826086957,4.253385202,7.211548712,5.586485559,6.778125386,5.468916798
18/10/2021 16:00,1.538893352,7.2,5.595842497,7.065324263,5.566410673,6.649543729,5.454602458
18/10/2021 16:30,1.636471051,7.826086957,4.230056725,6.745987115,5.503660712,6.362179344,5.387948121
18/10/2021 17:00,1.75322711,7.2,5.936710244,6.857557919,5.907107859,6.490673193,5.795721545
18/10/2021 17:30,1.628183125,6.428571429,4.938665188,6.734529585,6.212010926,6.348447169,6.093238544
18/10/2021 18:00,1.695599423,6.428571429,5.949532821,6.788997837,5.799171611,6.413951197,5.701113551
18/10/2021 18:30,1.681127453,8.181818182,5.755259654,6.956100435,6.162287714,6.591665223,6.074088063
18/10/2021 19:00,1.727327723,8.181818182,4.72992128,6.931824011,5.841740689,6.531588384,5.738925988
18/10/2021 19:30,1.581959727,7.2,4.643507498,6.771196462,6.018177967,6.395061895,5.889012593
18/10/2021 20:00,1.642961454,9,6.168496835,6.935833027,5.854332336,6.515033854,5.743283863
18/10/2021 20:30,1.690512299,7.5,6.017282257,7.111589082,6.245164864,6.697455353,6.132583667
18/10/2021 21:00,1.601438123,9,6.053383944,6.898676197,6.103682919,6.51020095,6.010011745
18/10/2021 21:30,1.773041222,8.571428571,5.094510988,7.267539154,6.103864113,6.873835561,6.022546527
18/10/2021 22:00,1.650524549,6.666666667,6.154529444,7.364638385,6.722155291,6.941045857,6.624925441
18/10/2021 22:30,1.66854303,7.5,6.133495947,6.860177483,6.793113433,6.498226129,6.682325368
18/10/2021 23:00,1.906019637,9,6.085778491,7.999273694,7.00366382,7.534997838,6.931115456
18/10/2021 23:30,1.760683297,7.5,5.320296342,7.517488692,6.457087427,7.121470277,6.352197855
19/10/2021 00:03,1.898982548,8.239130435,5.949150883,7.884155859,7.314225118,7.501945929,7.174282831
19/10/2021 00:30,1.722357613,7.826086957,4.64315249,7.478199892,5.825079638,7.070288495,5.711992358
19/10/2021 01:00,1.707467898,7.5,6.998852333,7.087164222,6.335241996,6.711392621,6.218579665
19/10/2021 01:30,1.708825193,8.571428571,5.488916015,7.322258141,6.188468706,6.900893758,6.094954857
19/10/2021 02:00,1.588728547,9,6.087146226,7.390000856,6.473175662,6.899559451,6.366319238
19/10/2021 02:30,1.664818894,7.5,5.237508924,7.251317188,5.939162477,6.831440053,5.803457151
19/10/2021 03:00,1.610501837,7.5,7.12910301,7.402908406,6.734662534,6.955392687,6.613942874
19/10/2021 03:30,1.889478963,7.5,6.418033093,7.514073858,6.382387891,7.09153044,6.290872668
19/10/2021 04:00,1.764394962,8.181818182,7.540645125,7.71700843,6.728293814,7.243077036,6.635232914
19/10/2021 04:30,1.905336511,7.5,5.714364938,7.313190911,6.821436236,6.86328415,6.740440862
19/10/2021 05:00,1.907119002,10,6.158615273,7.673021828,6.040367652,7.184489476,5.955094116
19/10/2021 05:30,1.784459229,8.571428571,6.159115872,7.504117917,6.25988817,7.057354934,6.163639121
19/10/2021 06:00,1.801439911,8.571428571,5.36029464,7.492522347,6.572170756,7.013661688,6.479790539
19/10/2021 06:30,1.968721913,7.5,5.927504537,7.358973819,6.355056009,6.961646943,6.253889689
19/10/2021 07:00,1.892038304,7.826086957,5.43640614,7.512519888,6.61965451,7.072608236,6.534227671
19/10/2021 07:30,1.822247561,9,5.3130459,7.573564657,6.515275936,7.11921528,6.424782821
19/10/2021 08:00,1.951526899,10,6.564538358,7.719320098,6.88703729,7.242953585,6.813238188
19/10/2021 08:30,1.977087124,7.826086957,6.722252183,7.422702195,6.555936137,7.014376305,6.462227833
19/10/2021 09:00,1.997204702,9.473684211,6.736896436,7.223703758,5.767486483,6.802064364,5.644494832
19/10/2021 09:30,1.883746991,7.5,6.231769348,7.226553817,6.174551658,6.816281717,6.039715271
19/10/2021 10:00,1.81581691,9.473684211,6.148335566,7.511838559,6.61048174,7.056330939,6.530824182
19/10/2021 10:30,1.864536073,9.473684211,6.140936702,7.459851371,6.590835633,7.021855042,6.509588962
19/10/2021 11:00,2.058150334,9.473684211,5.990579426,8.173073796,7.029942555,7.658478269,6.963624987
19/10/2021 11:30,1.971718335,7.5,6.853456261,7.658022616,6.768770777,7.249040088,6.690485385
19/10/2021 12:00,2.041994897,7.826086957,4.484505213,7.302529957,5.881007189,6.920437936,5.756568904
19/10/2021 12:30,2.021542077,10,7.527283885,7.413711456,5.903122192,6.972690513,5.73173586
19/10/2021 13:00,2.040079904,8.571428571,5.453452654,7.247546835,6.069459187,6.852907946,5.971755948
19/10/2021 13:30,2.07539954,9.473684211,6.608257608,7.455086243,6.221894573,6.999236665,6.135091157
19/10/2021 14:00,2.032663064,8.571428571,6.474168048,7.586870282,6.791478262,7.15530937,6.7274476
19/10/2021 14:30,1.938554464,10.58823529,7.345805326,7.621105335,6.040547312,7.158722785,5.914076413
19/10/2021 15:00,1.952528705,7.2,5.197284314,7.416447725,6.368685879,6.997119693,6.273973985
19/10/2021 15:30,2.083436959,9.473684211,4.81106705,7.598320941,5.938831805,7.193182677,5.841174897
19/10/2021 16:00,2.357947581,7.2,6.81251206,5.604911778,5.142610017,5.2805844,4.83273835
19/10/2021 16:30,2.283692112,8.181818182,8.131085548,5.415142598,5.356974542,5.109984626,5.052590362
19/10/2021 17:00,2.166594158,7.826086957,7.76827573,5.586380528,5.520553398,5.236103695,5.172656412
19/10/2021 17:30,2.187716196,7.826086957,7.756276031,5.443649244,5.363899134,5.1240381,5.046399205
19/10/2021 18:00,2.142319929,7.826086957,7.764402112,5.655491146,5.577680191,5.30682374,5.227391717
19/10/2021 18:30,2.1585305,7.826086957,7.795515644,5.528438433,5.498606126,5.163823499,5.136914985
19/10/2021 19:00,1.905464778,9.473684211,7.177573538,7.015150905,5.965151543,6.571346297,5.82137803
19/10/2021 19:30,1.98385115,9.473684211,6.771336355,7.255538395,5.917624239,6.827900659,5.807725893
19/10/2021 20:00,1.809654397,10,7.518267613,7.15255831,6.137878774,6.681969497,5.974558627
19/10/2021 20:30,1.978022038,10,7.551398218,7.402058635,6.227363824,6.918310214,6.073636153
19/10/2021 21:00,1.960632651,9.473684211,6.922027906,7.333286918,5.855769045,6.869124355,5.702877182
19/10/2021 21:30,1.936660523,9.473684211,6.996063618,7.239819002,6.238235253,6.782624772,6.079474529
19/10/2021 22:00,2.163648609,7.5,4.868082178,7.22605503,5.725886522,6.782925449,5.57988019
19/10/2021 22:30,2.050809291,9.473684211,7.322192686,7.23919878,5.586168505,6.780039892,5.384377853
19/10/2021 23:00,2.090583015,9.473684211,7.288880662,7.342830597,6.037441237,6.901417945,5.878912805
19/10/2021 23:30,2.178819011,9.473684211,7.253225535,7.264189883,5.642550397,6.84068633,5.489023093
20/10/2021 00:00,2.141702042,9.473684211,7.219482529,7.260832354,5.785112348,6.803498703,5.588319542
20/10/2021 00:30,2.115864105,9.473684211,7.163254657,7.479420718,6.201564436,7.007659367,6.068526812
20/10/2021 01:00,2.161909134,9,6.603239815,7.421659087,5.841058481,7.013055746,5.694607076
20/10/2021 01:30,2.187515174,9.473684211,7.187369744,7.264282218,6.203423951,6.82100619,6.066069656
20/10/2021 02:00,2.1284822,9.473684211,7.281378315,7.476288025,6.186130388,6.996014812,6.024069591
20/10/2021 02:30,2.061556615,10,7.694859916,7.25174824,5.933370617,6.827540493,5.752332203
20/10/2021 03:00,2.084741695,8.571428571,5.897923228,7.572604669,6.093743624,7.098543722,5.964322376
20/10/2021 03:30,2.076154517,9.473684211,6.758382527,7.712293345,6.322950366,7.208460208,6.183686516
20/10/2021 04:00,2.104851213,10,7.601575483,7.346655279,6.291143958,6.904357971,6.146713876
20/10/2021 04:30,2.127108639,9.473684211,7.026750663,7.512878297,6.341368872,7.068244042,6.205827166
20/10/2021 05:00,2.035647677,9.473684211,7.110371027,7.395868321,5.974403687,6.94668904,5.793818529
20/10/2021 05:30,2.035510878,10.58823529,8.115405938,7.479953104,6.543544428,6.97065311,6.400066971
20/10/2021 06:00,1.912836232,10,7.203711613,7.631291257,6.282261397,7.150263666,6.159756934
20/10/2021 06:30,2.028202415,10.58823529,8.071876328,7.441889499,6.239767492,6.969710428,6.090672615
20/10/2021 07:00,1.996738513,10.58823529,7.975276845,7.459504278,6.815485072,6.981543941,6.68368133
20/10/2021 07:30,2.044035328,7.826086957,7.791982829,7.471220902,6.665456719,7.014173482,6.559593557
20/10/2021 08:00,2.249960775,10.58823529,7.591745383,7.649344216,6.914837187,7.154908574,6.820455234
20/10/2021 08:30,2.176721369,10,7.005612647,7.633168681,6.487996251,7.167676121,6.387700723
20/10/2021 09:00,2.344734126,10,7.140365061,7.88471084,6.081056043,7.442917895,5.943655327
20/10/2021 09:30,2.509463538,10.58823529,7.336140473,8.218862379,7.20629065,7.702349544,7.137647618
20/10/2021 10:00,2.247995924,7.826086957,7.16646172,7.972792165,6.767104104,7.493000255,6.690301411
20/10/2021 10:30,2.47004691,10.58823529,7.289618981,8.049764141,7.101930591,7.47869138,7.018096252
20/10/2021 11:00,2.38937374,10,7.140688828,7.578774056,5.745719351,7.15907964,5.589559189
20/10/2021 11:30,2.102781915,8.181818182,4.702380119,7.636185596,6.110200642,7.150866814,5.986911434
20/10/2021 12:00,2.342339426,9.473684211,6.428546778,7.591489928,6.425152292,7.136517314,6.338927843
20/10/2021 12:30,2.416432078,10.58823529,7.634868745,8.127129511,6.202040513,7.651445661,6.080020687
20/10/2021 13:00,2.226439699,10.58823529,7.658948025,7.847270876,6.504903201,7.367616614,6.383616204
20/10/2021 13:30,2.281717713,10.58823529,8.030481447,7.709136041,6.039909251,7.180325336,5.894204139
20/10/2021 14:00,2.0161586,8.181818182,5.067720261,7.297595586,5.886064811,6.859417615,5.752333071
20/10/2021 14:30,2.192691815,10,7.346812949,7.484587585,5.861142245,7.007087304,5.70724106
20/10/2021 15:00,2.04983788,10,7.303637572,7.472472077,6.618508021,6.993113854,6.500957907
20/10/2021 15:30,2.174987105,9,6.034463989,7.407357227,6.212595166,7.006698091,6.121655937
20/10/2021 16:00,2.314737986,7.826086957,7.89447141,7.690081612,6.22461297,7.264932773,6.097224286
20/10/2021 16:30,2.46242483,10,7.171751179,7.88244114,6.099856167,7.421279485,5.977937442
20/10/2021 17:00,2.038912593,10,7.125861857,7.646102283,6.701409931,7.138318098,6.600921268
20/10/2021 17:30,2.369637731,10.58823529,7.769834228,7.738180653,6.870101522,7.22617612,6.763309127
20/10/2021 18:00,2.240647946,10,7.030006125,7.497180377,6.609397614,7.026380963,6.506041619
20/10/2021 18:30,2.507404457,9.473684211,6.057172778,8.155478496,6.795761848,7.661361154,6.711269593
20/10/2021 19:00,2.426340572,10.58823529,7.407176973,7.965431794,6.603414833,7.377811015,6.490657725
20/10/2021 19:30,2.265394818,10.58823529,7.449850798,7.794609549,6.791765442,7.297985882,6.684482522
20/10/2021 20:00,2.323585208,8.181818182,6.10579439,7.691481465,6.666830397,7.234542656,6.584562721
20/10/2021 20:30,2.485700748,10.58823529,7.666965069,7.71931029,6.481483939,7.22355938,6.377228227
20/10/2021 21:00,2.416916662,10,7.157833313,7.64299796,6.175716167,7.151264056,6.049951514
20/10/2021 21:30,2.393731022,10,7.160025168,7.684491257,6.484020939,7.191711385,6.330454813
20/10/2021 22:00,2.296742728,10,7.288191381,7.466402273,6.668371981,6.984104736,6.556781909
20/10/2021 22:30,2.315500729,10,7.185660413,7.62290881,6.349984173,7.142490095,6.24431273
20/10/2021 23:00,2.121026851,10.58823529,7.890396003,7.594731569,6.506964956,7.031660934,6.368344075
20/10/2021 23:30,2.172750895,10.58823529,7.676112001,7.433796772,6.529368604,6.907567439,6.41801253
21/10/2021 00:00,2.032803627,9.473684211,5.929964051,7.471761761,6.415692413,6.962204945,6.337501577
21/10/2021 00:30,2.451928839,10.58823529,7.064799258,8.063561612,6.527148885,7.552905971,6.447689887
21/10/2021 01:00,2.423929188,9.473684211,6.57478839,8.409724056,6.551090483,7.853717653,6.462430891
21/10/2021 01:30,2.452382205,9.473684211,5.551804518,8.06731768,6.591196043,7.60563288,6.523329742
21/10/2021 02:00,2.40996065,10.58823529,6.898154333,8.035743362,7.106595162,7.47727572,7.054183855
21/10/2021 02:30,2.392614736,11.25,7.077264228,8.167996888,6.842199147,7.674315715,6.777624272
21/10/2021 03:00,2.444937585,10.58823529,5.646497368,7.777002734,6.505320296,7.268919992,6.438296533
21/10/2021 03:30,2.566520336,8.571428571,6.620598872,8.058985984,6.693547081,7.560316272,6.626849724
21/10/2021 04:00,2.558118579,10,6.547295124,8.037404332,6.852195881,7.540065285,6.791328523
21/10/2021 04:30,2.587537086,10.58823529,7.29539009,8.035238103,7.261267234,7.498950587,7.199259508
21/10/2021 05:00,2.42915362,10.58823529,7.264331562,8.04698196,6.801847138,7.525986976,6.735922535
21/10/2021 05:30,2.646029531,9,7.308077556,7.938540404,7.022251265,7.321924208,6.954239641
21/10/2021 06:00,2.625952862,10,6.331643013,8.012252797,6.622177505,7.507204634,6.542282912
21/10/2021 06:30,2.780286645,10.58823529,6.961170764,8.067737428,7.286883966,7.534907934,7.233302364
21/10/2021 07:00,2.707923304,10,6.098218082,8.065244631,7.067401705,7.551814625,7.009034885
21/10/2021 07:30,2.472616737,8.571428571,7.36274847,7.872439266,6.303514085,7.340865772,6.177172597
21/10/2021 08:00,2.566610508,9.473684211,5.532918951,7.988195408,6.787478972,7.487681813,6.709911923
21/10/2021 08:30,2.546445904,10.58823529,7.12662513,8.155047856,6.709017639,7.619823379,6.629176067
21/10/2021 09:00,2.682295762,9.473684211,5.597404313,8.059662713,6.889015885,7.564780475,6.808191227
21/10/2021 09:30,2.524954925,11.25,7.939753206,8.257136245,6.945769678,7.679074546,6.863614283
21/10/2021 10:00,2.534729366,10.58823529,7.379165221,7.933081471,6.662498135,7.355273371,6.556391667
21/10/2021 10:30,2.531826203,11.25,7.580134044,8.102352911,6.903769414,7.526083521,6.822819619
21/10/2021 11:00,2.592219694,11.25,7.602424844,8.241124157,7.032959148,7.655419352,6.960934762
21/10/2021 11:30,2.647379683,10.58823529,7.255610196,8.160227951,7.124460685,7.622337449,7.048798302
21/10/2021 12:00,2.765368858,10.58823529,7.260199704,8.041695524,6.959221243,7.509201183,6.885692558
21/10/2021 12:30,2.669435893,10.58823529,6.767621697,8.376107589,6.977907424,7.795600649,6.905991692
21/10/2021 13:00,2.385853758,9.473684211,7.402122887,8.092725796,7.497885288,7.512921937,7.439097729
21/10/2021 13:30,2.808027843,11.25,7.912123794,8.080035918,6.983970072,7.513043663,6.874403242
21/10/2021 14:00,2.667504496,11.25,7.873018784,7.999781836,6.64285658,7.411876772,6.524764052
21/10/2021 14:30,2.666944472,10,6.51656006,7.969972873,6.905645608,7.409308399,6.830420125
21/10/2021 15:00,2.801817193,9.473684211,6.345706491,7.96458222,6.566475213,7.433921378,6.471189179
21/10/2021 15:30,2.4524711,10.58823529,7.559861595,7.760014337,6.946755348,7.222117613,6.856172209
21/10/2021 16:00,2.482786041,10,7.029053105,7.890793288,6.829299246,7.29891166,6.727107882
21/10/2021 16:56,2.526675996,9.611111111,5.080616069,8.035482203,6.144082659,7.48239029,6.011546668
21/10/2021 18:02,2.786085549,11.25,8.286253247,8.431992397,7.207325559,7.861276024,7.08824227
21/10/2021 18:30,2.794502264,10.58823529,7.546918059,8.158823707,7.13064913,7.598623805,7.028570372
21/10/2021 19:00,2.724832213,11.25,8.212111073,8.028442973,6.894109481,7.503642606,6.787698021
21/10/2021 19:30,2.678605181,9.473684211,6.111322092,7.856642939,6.875449254,7.325579163,6.77796181
21/10/2021 20:00,2.697900109,11.25,8.272876693,8.054927617,7.11867556,7.485705188,6.985755997
21/10/2021 20:30,2.783294799,10.58823529,8.009037543,7.733694423,6.130321395,7.169593926,5.940181669
21/10/2021 21:00,2.767165411,10.58823529,8.062027384,8.046098697,6.861395471,7.45615664,6.666003683
21/10/2021 21:30,2.692748288,10.58823529,7.981060577,8.19695514,7.171144633,7.619085546,7.031308042
21/10/2021 22:00,2.759891458,12,9.002624892,8.285898685,6.657107745,7.64968621,6.458543967
21/10/2021 22:30,2.52227809,10.58823529,7.55589762,7.918474246,7.250774629,7.346313199,7.156189602
21/10/2021 23:00,2.76097048,11.25,8.568462801,8.193286091,6.479563059,7.610741446,6.266479258
21/10/2021 23:30,2.675288801,11.25,8.562448909,8.347929553,7.21491933,7.728889702,7.082471188
22/10/2021 00:00,2.76442405,11.25,8.473732864,8.221241709,7.387567929,7.630469952,7.242013002
22/10/2021 00:30,3.123309672,11.25,8.36971271,8.333811205,7.40763285,7.789427632,7.294556856
22/10/2021 01:00,2.687558527,11.25,8.524067992,8.236806984,7.585010866,7.56432296,7.435106657
22/10/2021 01:30,2.623831757,10.58823529,7.744058374,8.090707723,7.218578717,7.494903299,7.104137837
22/10/2021 02:00,2.483958273,11.25,8.316242995,8.180477595,7.449610281,7.561836556,7.308266639
22/10/2021 02:30,2.659843452,11.25,8.476899929,8.261841483,7.055297904,7.649808121,6.895694541
22/10/2021 03:00,2.684426732,11.25,8.55280134,8.229790214,7.227088438,7.677260406,7.085116498
22/10/2021 03:30,2.543786907,10.58823529,8.222000866,8.102254132,6.60392423,7.515109515,6.37164111
22/10/2021 04:00,2.62663434,12,9.614920852,8.261817234,6.57548115,7.67365723,6.355365464
22/10/2021 04:30,2.533856073,11.25,8.693597737,7.857266482,6.576826182,7.355791136,6.412538353
